FAM	om3 E50000 `-d --regularized -N10`	old	1	-C -d --regularized -N10	7.931196935	3.702954542	36399154627	49	2
FAM	om3 E50000 `-d --regularized -N10`	new	1	-C -d --regularized -N10	7.931196935	2.989966834	28068774149	49	2
FAM	om4 E50000 `-2d --regularized -N10`	old	1	-C -2d --regularized -N10	7.940858042	3.06777025	27418915761	41	2
FAM	om4 E50000 `-2d --regularized -N10`	new	1	-C -2d --regularized -N10	7.940858042	3.062837084	27418442526	41	2
C2_10	overlapping om4 E50000 `-2d`	old	1	-C -2d -N10	5.454385527	4.189523583	33743146167	4381	2
C2_10	overlapping om4 E50000 `-2d`	new	1	-C -2d -N10	5.454385527	4.154892791	33746573632	4381	2
C10	overlapping om5 E50000 `-d`	old	1	-C -d -N10	4.150346795	6.02012075	51104373446	2171	4
C10	overlapping om5 E50000 `-d`	new	1	-C -d -N10	4.150346795	5.758686875	51142676278	2171	4
FAM	om6 E50000 `-d --regularized -N10`	old	1	-C -d --regularized -N10	7.959010571	3.493619208	26802450488	26	2
FAM	om6 E50000 `-d --regularized -N10`	new	1	-C -d --regularized -N10	7.959010571	3.350311834	27418718373	26	2
FAM	om7 E50000 `-2d --regularized -N10`	old	1	-C -2d --regularized -N10	7.974818773	3.567592042	29911552923	23	2
FAM	om7 E50000 `-2d --regularized -N10`	new	1	-C -2d --regularized -N10	7.974818773	3.579918167	29907072020	23	2
C2_10	overlapping om7 E50000 `-2d`	old	1	-C -2d -N10	4.143277395	4.261196917	31329788941	7097	2
C2_10	overlapping om7 E50000 `-2d`	new	1	-C -2d -N10	4.143277395	4.137730417	31327385934	7097	2
C10	overlapping om8 E50000 `-d`	old	1	-C -d -N10	2.883308449	7.94283475	69627609985	4367	5
C10	overlapping om8 E50000 `-d`	new	1	-C -d -N10	2.883308449	7.938758042	69705094446	4367	5
C2_10	wikispeedia `-2d`	old	1	-C -2d -N10	5.907904741	0.65602175	6916802833	199	2
C2_10	wikispeedia `-2d`	new	1	-C -2d -N10	5.907904741	0.658479	6916080201	199	2
C1	ninetriangles	old	2	-C -N1 	3.371875026	0.000195958	59143418	5	3
C1	ninetriangles	new	2	-C -N1 	3.371875026	0.000203625	58795483	5	3
C1	jazz	old	2	-C -N1 	6.899367957	0.000894083	70763553	11	2
C1	jazz	new	2	-C -N1 	6.899367957	0.00094375	70197671	11	2
C1	netscicoauthor2010	old	2	-C -N1 	4.047459862	0.002628375	89343517	7	4
C1	netscicoauthor2010	new	2	-C -N1 	4.047459862	0.002741875	88800211	7	4
C1	powergrid	old	2	-C -N1 	4.730850312	0.025693583	363384069	12	5
C1	powergrid	new	2	-C -N1 	4.730850312	0.024942917	362382687	12	5
C1	politicalblogs	old	2	-C -N1 -d	6.758265349	0.009101583	185414023	3	3
C1	politicalblogs	new	2	-C -N1 -d	6.758265349	0.009165417	185026880	3	3
C1	science2001	old	2	-C -N1 -d	7.807937174	0.390170958	5685325842	189	3
C1	science2001	new	2	-C -N1 -d	7.807937174	0.385354042	5683804172	189	3
C1	web-NotreDame	old	2	-C -N1 -d	5.556421705	2.366363709	24339598746	5	6
C1	web-NotreDame	new	2	-C -N1 -d	5.556421705	2.342029917	24308240303	5	6
C1	lazega	old	2	-C -N1 --meta-data networks/meta/lazega.meta	6.041117399	0.000690791	66221366	6	2
C1	lazega	new	2	-C -N1 --meta-data networks/meta/lazega.meta	6.041117399	0.00069	65195390	6	2
C1	multilayer (ex.)	old	2	-C -N1 	2.011405238	0.00013825	58161411	2	2
C1	multilayer (ex.)	new	2	-C -N1 	2.011405238	0.000132834	57975167	2	2
C1	malaria	old	2	-C -N1 	7.491980364	0.356197416	5291764475	148	3
C1	malaria	new	2	-C -N1 	7.491980364	0.358407916	5290719605	148	3
C1	air30k	old	2	-C -N1 	5.470440768	0.367868583	4538491527	242	3
C1	air30k	new	2	-C -N1 	5.470440768	0.370852042	4537898814	242	3
C1	air30k (reg.)	old	2	-C -N1 -d --regularized	5.657913279	0.479499417	5864174235	197	3
C1	air30k (reg.)	new	2	-C -N1 -d --regularized	5.657913279	0.481024541	5863173348	197	3
C1	air30k (meta)	old	2	-C -N1 --meta-data networks/states/air2011/air30k_usstate.meta	7.546335898	0.865351084	9238410689	1614	3
C1	air30k (meta)	new	2	-C -N1 --meta-data networks/states/air2011/air30k_usstate.meta	7.546335898	0.856522334	9235434194	1614	3
C1	science2001 (pref.)	old	2	-C -N1 -d --preferred-number-of-modules 25	8.460796773	0.403101916	5823983947	5	3
C1	science2001 (pref.)	new	2	-C -N1 -d --preferred-number-of-modules 25	8.460796773	0.399205667	5821302089	5	3
C1	overlapping om2 `-2d`	old	2	-C -2d -N1	6.739358212	1.575698166	17272934642	674	2
C1	overlapping om2 `-2d`	new	2	-C -2d -N1	6.739358212	1.563052792	17257923596	674	2
C1	overlapping om2 `-d`	old	2	-C -d -N1	7.29196634	0.3655705	3701303970	321	4
